timestamp,tx,ty,tz
1540820265.5857,-1.3356601956145149,1.3840869662056023,1.3138136289698052
1540820265.6507,-1.3358106344881873,1.3844222704016462,1.3141745069773774
1540820265.7507,-1.3359385297357729,1.3848115752767962,1.3148455766872333
1540820265.8507,-1.3359092466500024,1.3851069178508224,1.315218040926231
1540820265.9507,-1.3357269482261007,1.385293723498689,1.3158760852346116
1540820266.0507002,-1.3356168259783676,1.3854912226856575,1.316709352638266
1540820266.1507,-1.3355494700644917,1.3856535039196607,1.3172874671426373
1540820266.2507,-1.335367419640361,1.3856514519318803,1.3156417412613053
1540820266.3507,-1.3353809597305997,1.3852097300400628,1.314833366977134
1540820266.4507,-1.3354122090630534,1.3848810515341046,1.314800447558713
1540820266.5507002,-1.3353372048744678,1.3846805803134647,1.3150465819928683
1540820266.6507,-1.3354553331432226,1.3843071227934023,1.3157998358983625
1540820266.7507,-1.335857236767565,1.3834257466147102,1.3206469690158702
1540820266.8507,-1.33643447048017,1.3815881165946344,1.3385180084946606
1540820266.9507,-1.3370303540947794,1.378334002361228,1.378978707716137
1540820267.0507002,-1.3372933013301418,1.37370842351952,1.4356500967410923
1540820267.1507,-1.337473146077788,1.3683128671536757,1.5049408441510292
1540820267.2507,-1.3373944349816393,1.3628927016807388,1.5796845412405809
1540820267.3507,-1.339456136373037,1.3597118365555216,1.6676989365739203
1540820267.4507,-1.3463347618725512,1.3609184072926297,1.7770445233012753
1540820267.5507002,-1.357479419947245,1.3660416707448635,1.9000646075783678
1540820267.6507,-1.3725417099959827,1.373909877057463,2.0397658084276458
1540820267.7507,-1.390814827733004,1.3832645071094207,2.1968794767059303
1540820267.8507,-1.4108963871207123,1.391821122094045,2.371034159516217
1540820267.9507,-1.4325372489732797,1.3991574835600291,2.5575523612011226
1540820268.0507002,-1.4553116473355199,1.4042835749953444,2.7540544188947136
1540820268.1507,-1.4776761761742079,1.4052710189241826,2.9535625151741005
1540820268.2507,-1.5000703604085979,1.401843906956993,3.1576939584623163
1540820268.3507,-1.5222320282579889,1.3930906276955397,3.3629602083644903
1540820268.4507,-1.5442374996488741,1.378920894840285,3.560898279238359
1540820268.5507002,-1.5667293090918908,1.3582977267873677,3.7500644639012246
1540820268.6507,-1.5918511003547346,1.33083606400818,3.9369455691186563
1540820268.7507,-1.6202746840278381,1.2961420097817655,4.121641377720923
1540820268.8507,-1.6519041775874506,1.2537684806094047,4.305635116886942
1540820268.9507,-1.6856024021783151,1.2029454349907132,4.489197587310938
1540820269.0507002,-1.7197362612628826,1.1421329699140206,4.669687181796218
1540820269.1507,-1.7523025653097446,1.0702008107871,4.84281569322568
1540820269.2507,-1.7808266735093508,0.9860924450908704,5.002956622403081
1540820269.3507,-1.803632458904521,0.8893555918079706,5.143804791358246
1540820269.4507,-1.8189388538054427,0.7799431336773324,5.263911017457056
1540820269.5507002,-1.8245094601428806,0.657663617457288,5.363148314595992
1540820269.6507,-1.8187566807934286,0.5230183634841925,5.43681537642476
1540820269.7507,-1.8002524288061565,0.3781201753140789,5.480560671973915
1540820269.8507,-1.7674509681307933,0.22524130691434818,5.483992142144319
1540820269.9507,-1.7201624918978173,0.0680800808263393,5.438276589412516
1540820270.0507002,-1.6596286262545583,-0.08955653448141221,5.3467960050391365
1540820270.1507,-1.588702395614291,-0.24227381604874898,5.217689776166861
1540820270.2507,-1.5107751623314527,-0.3824623217964828,5.0508884602021835
1540820270.3507,-1.4287708108771622,-0.5045132613295463,4.843624847538242
1540820270.4507,-1.345542037407582,-0.60502435166536,4.599890732750201
1540820270.5507002,-1.2627597824404337,-0.6827557368264674,4.3264166438509895
1540820270.6507,-1.1779072934895878,-0.743993624733139,4.035237028146789
1540820270.7507,-1.0885253812622346,-0.7972035050101876,3.7381799345073965
1540820270.8507,-0.9924286189611676,-0.8509559564963444,3.4339036783585764
1540820270.9507,-0.8890865782308408,-0.9077212891871368,3.118441393399294
1540820271.0507002,-0.77954472368532,-0.965367568872184,2.7932916324591845
1540820271.1507,-0.6642807346350723,-1.0233293121376001,2.4530925809605133
1540820271.2507,-0.5444142479638454,-1.0798465125304102,2.092877356040724
1540820271.3507,-0.42162506853779086,-1.1319476368379133,1.7104887370024937
1540820271.4507,-0.2977870851177776,-1.17572748640967,1.306777052481488
1540820271.5507002,-0.1731006232997253,-1.2107465350643958,0.8843389588308371
1540820271.6507,-0.04606045407303885,-1.240925411602825,0.44329750312784244
1540820271.7507,0.08511397498193422,-1.2712762465985403,-0.01926955960251111
1540820271.8507,0.22131128953968693,-1.306445830117281,-0.5149976814417644
1540820271.9507,0.3630669268430246,-1.3475417087264434,-1.047890219265074
1540820272.0507002,0.5093598769106048,-1.3903990703095361,-1.5966368594124878
1540820272.1507,0.6597909085143536,-1.4307302034535998,-2.143096101060126
1540820272.2507,0.8148779471821035,-1.4687401716965172,-2.6564652540685567
1540820272.3507,0.9723109766914294,-1.5053639537816563,-3.109206907367131
1540820272.4507,1.1298134591222744,-1.5411078563599683,-3.4890655578837655
1540820272.5507002,1.2860255212081642,-1.5755478878133868,-3.803876646596974
1540820272.6507,1.4396770193695119,-1.6067257786675475,-4.078634849970046
1540820272.7507,1.5900542358412733,-1.633651498389668,-4.333370668541811
1540820272.8507,1.7341746190642722,-1.651580380286998,-4.561071366048564
1540820272.9507,1.8648246496587202,-1.6506585449040652,-4.737525936261097
1540820273.0507002,1.9748500164661185,-1.6237290883279911,-4.8449996973057345
1540820273.1507,2.0599368377724203,-1.569725876673247,-4.881573702604526
1540820273.2507,2.119294804783007,-1.4916886814759214,-4.8496988580748015
1540820273.3507,2.1547399910049814,-1.394519650448309,-4.770140173795315
1540820273.4507,2.173359249184769,-1.287523024373826,-4.70477127099696
1540820273.5507002,2.180457839987247,-1.1744387247600685,-4.676140793609255
1540820273.6507,2.1762216797900917,-1.0535158988268047,-4.664147048149939
1540820273.7507,2.1605376792677182,-0.9252286748391654,-4.656433803936774
1540820273.8507,2.1352499233727054,-0.7936940952423951,-4.66847867490618
1540820273.9507,2.1026308773857614,-0.6645862271621685,-4.7181570038077565
1540820274.0507002,2.0632076694796204,-0.5409674739403065,-4.8006582352083
1540820274.1507,2.0170165166215144,-0.4216962715736798,-4.907951936164192
1540820274.2507,1.964210625672208,-0.30412242695217023,-5.038091680258374
1540820274.3507,1.9049833290571048,-0.1866523553735272,-5.185767125181202
1540820274.4507,1.8395436823391578,-0.07087513052070303,-5.34016815884025
1540820274.5507002,1.766710815990728,0.042056431443098015,-5.481258147649881
1540820274.6507,1.6865653288309017,0.14934935185718987,-5.598621647986797
1540820274.7507,1.5988969600731187,0.2508500007935134,-5.676703418388179
