timestamp,tx,ty,tz
1540823082.19682,-2.063793368262961,1.9377455400876518,2.9110368900320864
1540823082.24982,-2.063843513196825,1.9376964620625308,2.9092022589212942
1540823082.34982,-2.063991314238283,1.9376499892868075,2.905953792816152
1540823082.44982,-2.064084711304366,1.9376238091964386,2.9037498657661422
1540823082.54982,-2.0640537215167174,1.937646612118193,2.9034626737802784
1540823082.64982,-2.0640466967589313,1.937793163652133,2.904155562545639
1540823082.74982,-2.064058031559008,1.937942957141043,2.905083188494513
1540823082.84982,-2.0639219782036666,1.9379529186200115,2.9056650917599263
1540823082.94982,-2.0638267106030512,1.9379060355913793,2.904606800286547
1540823083.04982,-2.0638682992519843,1.937894813031382,2.903507000164673
1540823083.14982,-2.063981677859982,1.9380580680226662,2.9034078707285853
1540823083.24982,-2.0637704638081424,1.9380623233312146,2.906114839552897
1540823083.34982,-2.0637910081915676,1.9380647009884129,2.9114065494874817
1540823083.44982,-2.064338574796663,1.9383966792354637,2.9199749609328753
1540823083.54982,-2.06496265657093,1.9387720204186694,2.937236811715569
1540823083.64982,-2.065821302632129,1.9389260807024733,2.9643945655721446
1540823083.74982,-2.0664060699486604,1.9385510400248545,2.9982681239178746
1540823083.84982,-2.066499215219095,1.9375070223292916,3.0394516349765173
1540823083.94982,-2.066459082186437,1.935732514303576,3.0912626793151143
1540823084.04982,-2.0662529131959664,1.9333291580754102,3.151123130437658
1540823084.14982,-2.065895867871417,1.930046042076221,3.2190302816350838
1540823084.24982,-2.0654482497168427,1.9254836102582742,3.2920421413325363
1540823084.34982,-2.0643422761306085,1.9196079435849265,3.3689503687401077
1540823084.44982,-2.062419712486629,1.9124332561571027,3.451334774665611
1540823084.54982,-2.059818471212449,1.9040356997502244,3.5426824516380853
1540823084.64982,-2.057174763151588,1.8939627570770763,3.650951162906063
1540823084.74982,-2.0551108303221306,1.8818317794931143,3.7737594881998358
1540823084.84982,-2.053090381894568,1.867442885132777,3.909818445107817
1540823084.94982,-2.05208172012918,1.8504194945427412,4.0636077752424
1540823085.04982,-2.053359163106991,1.8305387535864905,4.233677334445713
1540823085.14982,-2.0568630828166294,1.8070928553720627,4.4181016869620855
1540823085.24982,-2.0626511659894997,1.77900584335751,4.619803359631129
1540823085.34982,-2.0702816610407693,1.7453696177282383,4.834331586433781
1540823085.44982,-2.0796602615373763,1.7054319690185826,5.056896682041975
1540823085.54982,-2.090848563308894,1.6584105937619003,5.2828464818415615
1540823085.64982,-2.102389464319512,1.6036662014011676,5.504515574934227
1540823085.74982,-2.1127282990918967,1.5409589645165993,5.7167340448958575
1540823085.84982,-2.1205640576071247,1.4695786450763615,5.913830842253643
1540823085.94982,-2.125243619616647,1.389587623340626,6.094425617888804
1540823086.04982,-2.126377016583005,1.3011948551063466,6.246715289330758
1540823086.14982,-2.1227163473273976,1.205003253795972,6.361945783435619
1540823086.24982,-2.1142213506769747,1.1022207755344864,6.441373300374038
1540823086.34982,-2.100618364594837,0.9931212393339547,6.482750102633709
1540823086.44982,-2.08090643845704,0.8800023884930517,6.485230555024104
1540823086.54982,-2.0545931833776696,0.7641249266918656,6.452501034427701
1540823086.64982,-2.0216569217472915,0.645330622924877,6.386063081867597
1540823086.74982,-1.9822520598679696,0.5246946303245629,6.284020955655891
1540823086.84982,-1.9364403099878056,0.4022880332890456,6.149972302035685
1540823086.94982,-1.8842289932168772,0.27780613865038606,5.98177857331401
1540823087.04982,-1.8258485856890028,0.15354079616388214,5.7765988688973104
1540823087.14982,-1.7618918380317572,0.03309360841123594,5.537868947808089
1540823087.24982,-1.6928592733163192,-0.08163880954698957,5.273748561054772
1540823087.34982,-1.6193675289925664,-0.18985657586618787,4.991776842451194
1540823087.44982,-1.5426280608333676,-0.29034976225711956,4.695710009835695
