timestamp,tx,ty,tz
1540822844.4908,-1.4745484366931454,2.369272151790604,0.7851502535159085
1540822844.5498002,-1.4746933206128026,2.3690941437514494,0.7850952020550558
1540822844.6498,-1.4748531974261534,2.3687586319333183,0.7847468760564804
1540822844.7498002,-1.4748915014021138,2.368380045765376,0.784743187343081
1540822844.8498,-1.474845724579756,2.367979375196594,0.7847421018395797
1540822844.9498,-1.4748818850365182,2.367798347155251,0.7857478216485931
1540822845.0498002,-1.475318163747718,2.368110467777263,0.7847224804009499
1540822845.1498,-1.4759522933856952,2.3686217823136495,0.7817795196550505
1540822845.2498002,-1.4762273194581739,2.3689440498967542,0.7808481080083812
1540822845.3498,-1.4759588974829434,2.368982789121079,0.7830413059509623
1540822845.4498,-1.4755396930180764,2.368762877753482,0.7848484887222641
1540822845.5498002,-1.4752399990569405,2.3686553092491556,0.7870292184808115
1540822845.6498,-1.474916367299379,2.368728339123708,0.7917031690046611
1540822845.7498002,-1.4747566281639064,2.368934474506087,0.7979292539434127
1540822845.8498,-1.474509108046109,2.3694319234281496,0.8043446981373161
1540822845.9498,-1.4734782161090383,2.3696932490405493,0.8104147253068025
1540822846.0498002,-1.4711205226185153,2.3694986920999086,0.8125008256907637
1540822846.1498,-1.4677268405718453,2.368886746892091,0.8124677346885727
1540822846.2498002,-1.4638718602330496,2.3676988630408684,0.8222263618843022
1540822846.3498,-1.4600129362840661,2.3661551678980532,0.8491584528893918
1540822846.4498,-1.4566415244084956,2.364032590342238,0.8928064537753814
1540822846.5498002,-1.4533835600741718,2.3613047973799737,0.9455496976615616
1540822846.6498,-1.4505261927866544,2.3590711077181106,1.0047369646521056
1540822846.7498002,-1.4480738240783593,2.3572805144989264,1.0684457783503063
1540822846.8498,-1.4457727249793095,2.3554581087443203,1.1348237845833735
1540822846.9498,-1.4444276655495831,2.3538348551400214,1.209605166346544
1540822847.0498002,-1.444555703543665,2.3524242505281046,1.2947411525036308
1540822847.1498,-1.4465207090741758,2.350721408563637,1.3922217472614418
1540822847.2498002,-1.4501640458036056,2.3484185274662916,1.4977733413694525
1540822847.3498,-1.4550588106378783,2.3453096710805323,1.6103043421474936
1540822847.4498,-1.4618795009221586,2.3415887064627503,1.7324028953462898
1540822847.5498002,-1.4707477462976624,2.3370229773659426,1.8647949628440925
1540822847.6498,-1.4824594971642928,2.3314961120770823,2.0123833899005152
1540822847.7498002,-1.4971290844015297,2.3238626109937672,2.1744398477593494
1540822847.8498,-1.5135376012369663,2.312273443204052,2.345774189508592
1540822847.9498,-1.5323471715392782,2.296549612864465,2.52478110673015
1540822848.0498002,-1.5539109663550326,2.2766522254771044,2.7107297258688043
1540822848.1498,-1.577489347108256,2.252679147105213,2.89959464524764
1540822848.2498002,-1.6033286375332998,2.225448371232626,3.086868464075368
1540822848.3498,-1.6316015673901125,2.195870900097043,3.2679653068049213
1540822848.4498,-1.661782749314654,2.1633516503187895,3.4453390787893885
1540822848.5498002,-1.6939555052194033,2.1278812349184193,3.616940554899229
1540822848.6498,-1.7270920741216076,2.0887074437062507,3.7831006998778967
1540822848.7498002,-1.7601674372509282,2.044624586362705,3.9458702615681394
1540822848.8498,-1.7925045481374338,1.9946219486562133,4.1019236803876264
1540822848.9498,-1.8229206700013525,1.937828423831622,4.249594149177147
1540822849.0498002,-1.8501552729376014,1.872945662012681,4.388366953503487
1540822849.1498,-1.8733966236484454,1.7994222123310901,4.5163985002357885
1540822849.2498002,-1.8920627179641405,1.7171827907310189,4.632109869557654
1540822849.3498,-1.905476164875534,1.6258306814941366,4.733825742177732
1540822849.4498,-1.9140454703759093,1.5258405823689434,4.822450397942794
1540822849.5498002,-1.9180075160793089,1.4170742000939818,4.895975760443882
1540822849.6498,-1.9156946403428388,1.2991531828040597,4.950355512484331
1540822849.7498002,-1.9053696488330594,1.172713990230712,4.9804485896047215
1540822849.8498,-1.8857423163567153,1.037789369344514,4.976134076993034
1540822849.9498,-1.8557254779788424,0.8948772424994597,4.9365350097789324
1540822850.0498002,-1.815451440698678,0.7464608509831507,4.862400906596245
1540822850.1498,-1.7651871170582012,0.5958339002977634,4.754330184933173
1540822850.2498002,-1.7055377634892186,0.447172790763012,4.613060390304321
1540822850.3498,-1.638867211884088,0.30526731975569393,4.443433992541216
1540822850.4498,-1.5681853369133725,0.17387749205275516,4.252086758132728
1540822850.5498002,-1.4958496082225186,0.05604419073280061,4.041666001202504
1540822850.6498,-1.4245410277360986,-0.04439822571839793,3.8108338632416667
1540822850.7498002,-1.3552589879821086,-0.12581595640574902,3.5647681908024618
1540822850.8498,-1.2880061978152268,-0.18980618951971068,3.3116622920908623
1540822850.9498,-1.2241498978686596,-0.23700375876449353,3.0628978377730296
1540822851.0498002,-1.162800035538106,-0.27073661589781084,2.826480264705299
1540822851.1498,-1.1038410065604416,-0.29292952851486065,2.6023946287239927
1540822851.2498002,-1.0476178884522878,-0.3027660455923065,2.3926914114370397
1540822851.3498,-0.9941258122137473,-0.30012805020207634,2.1987261743765982
1540822851.4498,-0.9433970961697798,-0.28576998048865826,2.0197729034021568
1540822851.5498002,-0.8943242173059994,-0.26177075955088597,1.856977952125903
1540822851.6498,-0.8451037771280292,-0.2312486660558086,1.7049875623715622
1540822851.7498002,-0.7948374996281099,-0.1959614953842609,1.5604322412701528
1540822851.8498,-0.7441272676846272,-0.15549675162138643,1.4281729261256795
1540822851.9498,-0.6928668516169412,-0.11135257455722286,1.307270613330438
1540822852.0498002,-0.6401399606941574,-0.06563939858261625,1.1915295204867375
1540822852.1498,-0.5853681277862746,-0.0190567570978106,1.072884984572844
1540822852.2498002,-0.5283130100623378,0.02738151095056966,0.9455079765806058
1540822852.3498,-0.4695842786321793,0.07369219215756048,0.8063898176178292
1540822852.4498,-0.4093648377767115,0.12013725087201801,0.6505128672346209
1540822852.5498002,-0.34726394148561895,0.16595939971479623,0.4710783981361979
1540822852.6498,-0.28412663749005745,0.21231745847425382,0.2670043250467053
1540822852.7498002,-0.22105686340172123,0.2602793610906549,0.04330392070267309
1540822852.8498,-0.15730855858166032,0.3095681734366922,-0.19809242337820543
1540822852.9498,-0.09237771659909208,0.35928400173025143,-0.450850918067183
1540822853.0498002,-0.02647347039071191,0.40769278326947406,-0.7101073788178759
1540822853.1498,0.039940914072220765,0.45442544955341724,-0.9747800233011291
1540822853.2498002,0.10681617781789106,0.4991375366270285,-1.2458344042947378
1540822853.3498,0.1746943017884978,0.5403689959187686,-1.5222164201261952
1540822853.4498,0.2442170097935652,0.5758541463187593,-1.799473662378474
1540822853.5498002,0.3158367695829613,0.603675994373664,-2.076476931525694
1540822853.6498,0.3898704617296074,0.6221797511432327,-2.349096867525955
1540822853.7498002,0.46570769380755,0.6321315678822722,-2.6087215537917374
1540822853.8498,0.5435066770425226,0.6336801615908336,-2.8525158998146343
1540822853.9498,0.6236249369850515,0.6254418619481433,-3.0837321269118143
1540822854.0498002,0.7056896782181936,0.6071375748697321,-3.303480154682126
1540822854.1498,0.789488250209929,0.5791187153944897,-3.5143988034358444
1540822854.2498002,0.8747085888168743,0.5411430004223674,-3.7148929527652217
1540822854.3498,0.9609678880839334,0.49297721004549394,-3.9020396643810367
1540822854.4498,1.047723906254294,0.4345387647057966,-4.075521480226789
1540822854.5498002,1.1343430952978804,0.36533261159614483,-4.236225628801165
1540822854.6498,1.2201430635040955,0.28557063873904426,-4.381827238279127
1540822854.7498002,1.3046456700440787,0.196135097719855,-4.5107795175949015
1540822854.8498,1.387582999583011,0.09735763852274011,-4.6256867540226265
1540822854.9498,1.4682206616665294,-0.010088050517686364,-4.725569415241572
1540822855.0498002,1.5456356537408027,-0.1242718712194037,-4.812587901501762
1540822855.1498,1.6188161462830202,-0.24424391504447943,-4.888224387704942
1540822855.2498002,1.6866539914750924,-0.3694084731725165,-4.948959674448295
1540822855.3498,1.7481088526062336,-0.49856294399061324,-4.991463829556054
1540822855.4498,1.80254199509858,-0.6300107742139696,-5.016362442398744
1540822855.5498002,1.849446242418975,-0.7621796255467838,-5.0209384983021375
1540822855.6498,1.887657141365389,-0.8933341201853295,-5.002604967482236
1540822855.7498002,1.9165419017718688,-1.0213550705316101,-4.961511798033998
1540822855.8498,1.9354083835239133,-1.1438273802765624,-4.896727841592983
1540822855.9498,1.9441138107298956,-1.258504395430192,-4.810480819911056
1540822856.0498002,1.942938075846656,-1.3635425326557524,-4.7040826116004535
1540822856.1498,1.931698994580988,-1.4569961898363077,-4.578104822677579
1540822856.2498002,1.910463849689605,-1.5373307716869733,-4.434374781160262
1540822856.3498,1.879202758434437,-1.6026544804161715,-4.275503542289582
1540822856.4498,1.8379525592208403,-1.6508586244702135,-4.105075103156402
1540822856.5498002,1.787074446308751,-1.6799674738677342,-3.929536197820124
1540822856.6498,1.727290553588322,-1.688842724729929,-3.7543602589729046
1540822856.7498002,1.6594798610256036,-1.6766074727431424,-3.5824752136742823
1540822856.8498,1.5849456912931459,-1.643698368244788,-3.415824579264002
1540822856.9498,1.505060494240955,-1.5912178315442667,-3.2530322662114672
1540822857.0498002,1.4209343655447155,-1.52124679549787,-3.0901886860047747
1540822857.1498,1.333311451432713,-1.4351492063108056,-2.9253943730690932
1540822857.2498002,1.2426390369832465,-1.333307362622114,-2.753140655521191
1540822857.3498,1.1488493437871277,-1.217812990533619,-2.56957205975476
1540822857.4498,1.051723997169356,-1.0896671978010029,-2.3739400999154916
