timestamp,vx,vy,vz
1540821125.95099,-0.04422139074787423,0.04128119447739462,-0.01938166324888188
1540821126.05099,-0.045728105614188046,0.04262264499250013,-0.03232848002521986
1540821126.15099,-0.04619967243586336,0.04332445497626672,-0.030920438386351324
1540821126.25099,-0.04445743046109143,0.042946829070407956,-0.021090209147278074
1540821126.35099,-0.042342937214588816,0.041171470689839854,-0.01543115554653533
1540821126.45099,-0.04263061372211112,0.04174732722130293,-0.015740707174719926
1540821126.55099,-0.04311483494888182,0.041585430224057474,-0.016916277732577787
1540821126.65099,-0.04299525122074804,0.041524046631186126,-0.019871628017481366
1540821126.75099,-0.04030852279485583,0.04180855062736278,-0.029568343556934492
1540821126.85099,-0.03964961320110179,0.044525929618115724,-0.032215578131806734
1540821126.95099,-0.040355252271898394,0.04315975045793199,-0.01450845391888254
1540821127.05099,-0.03959958582970164,0.03806669457926425,0.003722393641937417
1540821127.15099,-0.0416337928203919,0.037788091108662485,0.025690002209688003
1540821127.25099,-0.043299026458538614,0.03977701967103102,0.09615059845270739
1540821127.35099,-0.03870223062594998,0.04075855979618603,0.21244858983313625
1540821127.45099,-0.02896875334186019,0.041261497979346855,0.35594936585788034
1540821127.55099,-0.016107292787795387,0.040907011123081004,0.5062755209147476
1540821127.65099,-0.01738993013187444,0.04010823019264231,0.6311253555837161
1540821127.75099,-0.040487165209174975,0.043676700689854506,0.7520360878839911
1540821127.85099,-0.06147914630577317,0.04086272283226491,0.9086052406682129
1540821127.95099,-0.08184410477372048,0.03509824076882756,1.0629087497253962
1540821128.05099,-0.09650684446527467,0.029000470992057707,1.171549067486989
1540821128.15099,-0.09854153250461682,0.01589839282333239,1.2095943276322483
1540821128.25099,-0.10404147491140628,0.0003800525657059514,1.2088066407638836
1540821128.35099,-0.1167711649839754,-0.021317922382983197,1.1819377464579142
1540821128.45099,-0.13705699988998718,-0.043529457725806284,1.1392788619879974
1540821128.55099,-0.17016057923026182,-0.060540928490051785,1.1257434209722765
1540821128.65099,-0.19993154908799424,-0.08554591992874422,1.1400434155951258
1540821128.75099,-0.23396532960143498,-0.11523013587086385,1.173612185550466
1540821128.85099,-0.2765472012628763,-0.1445956814270832,1.1530340066788272
1540821128.95099,-0.30863227738595417,-0.17680310101347654,1.0846749200560935
1540821129.05099,-0.34215891191894127,-0.2174933960055363,1.037493157744565
1540821129.15099,-0.37793720079572224,-0.2580153595944371,0.9756453930648976
1540821129.25099,-0.40560839941786725,-0.3003671323945972,0.9077983137457508
1540821129.35099,-0.43232104910837926,-0.3474937441436706,0.8911224608836847
1540821129.45099,-0.44927178292856695,-0.3870372512614118,0.861035978721929
1540821129.55099,-0.4569070231164735,-0.4241416764971444,0.7743057769791222
1540821129.65099,-0.45638411457114864,-0.45992035565036,0.653915032701954
1540821129.75099,-0.4453630794581119,-0.4944334449253057,0.5843670969045435
1540821129.85099,-0.4296433525254283,-0.5281685638164758,0.5714935687195344
1540821129.95099,-0.4016119572752845,-0.5576637949853471,0.5597209115514317
1540821130.05099,-0.3575430642132192,-0.5926069216900305,0.531704469760717
1540821130.15099,-0.3171261121467019,-0.6305575463240711,0.524567679060288
1540821130.25099,-0.28331532577466084,-0.6673566750563178,0.5325381329932988
1540821130.35099,-0.24647933411736647,-0.6981435584418881,0.5367117318997425
1540821130.45099,-0.19886821161002338,-0.725263697935464,0.4773693855192073
1540821130.55099,-0.14708419717519236,-0.7472600580002053,0.35308114633977705
1540821130.65099,-0.09259249863708437,-0.7455720603917432,0.21220034230801127
1540821130.75099,-0.041774580743720126,-0.742914714430591,0.1266608211195729
1540821130.85099,0.00612850799267252,-0.7522516136070402,0.08569399154919222
1540821130.95099,0.05452357198224366,-0.7501525479213946,0.023773794867369795
1540821131.05099,0.09431124133927538,-0.7234182353554436,-0.0980193340957313
1540821131.15099,0.13456823288541878,-0.6981975925475804,-0.18704471409676987
1540821131.25099,0.17235446261931256,-0.6717260221003541,-0.26423048164037766
1540821131.35099,0.19946162793132274,-0.6269633259644024,-0.38550619376369494
1540821131.45099,0.22477315308377302,-0.5789967324605271,-0.4894562423605697
1540821131.55099,0.2562460576598593,-0.550296841767968,-0.5492284336145183
1540821131.65099,0.28643546009500664,-0.5340576686486299,-0.6017809058131709
1540821131.75099,0.316694989875531,-0.519608393400459,-0.6649310275757425
1540821131.85099,0.3437901421462192,-0.5052801200357679,-0.710829078378619
1540821131.95099,0.36647688834599035,-0.4858908173386212,-0.6999372706079674
1540821132.05099,0.38986306276626004,-0.46790460909497594,-0.6588702905877899
1540821132.15099,0.41120292841804756,-0.4438891976460027,-0.5834753800097128
1540821132.25099,0.43383669638867084,-0.42360026709925813,-0.505710727110578
1540821132.35099,0.45906877572400323,-0.41559153027796064,-0.4634816913423056
1540821132.45099,0.4786867772372274,-0.396474422814989,-0.4364239477211511
1540821132.55099,0.4860630140814131,-0.3468110827424877,-0.4045717937778655
1540821132.65099,0.487593892830318,-0.28793463103909284,-0.37392267417285024
1540821132.75099,0.4925526135172369,-0.2330646667041204,-0.36295142349386916
1540821132.85099,0.49963057125435983,-0.17710164244774595,-0.3942546955739656
1540821132.95099,0.5158269244723904,-0.13273868247951587,-0.4198843568869484
1540821133.05099,0.5366988383556085,-0.09355374499934023,-0.4355926792048738
1540821133.15099,0.5550082719992387,-0.05079040532451655,-0.41982568402119463
1540821133.25099,0.5771903602169113,-0.023356750945824803,-0.3505768368455823
1540821133.35099,0.5844557362454341,0.0013753757846471726,-0.29551058821200743
1540821133.45099,0.592152880695794,0.023837718695703846,-0.26569815930207374
1540821133.55099,0.6106280802474071,0.030529117901933044,-0.2646552142071506
1540821133.65099,0.6320015955910139,0.024427393360359543,-0.28179422345743704
1540821133.75099,0.6510819732922505,0.020506943531152576,-0.2984212681980943
1540821133.85099,0.6696221451876606,0.014204746674612453,-0.39396455093691957
1540821133.95099,0.6822933039591771,0.00965147550121892,-0.5414100186770323
1540821134.05099,0.6890889924699874,0.00807435651708763,-0.6709958529587512
1540821134.15099,0.6952279528400017,0.004116997690144916,-0.8020086366295992
1540821134.25099,0.703971673322951,0.0075641331331813486,-0.9436617019148674
1540821134.35099,0.7118980001065697,0.009573166192193035,-1.0600398179626576
1540821134.45099,0.7292436755366942,-0.015899321770708335,-1.1581353723941272
1540821134.55099,0.7531900662974266,-0.04812132461407558,-1.222755914452416
1540821134.65099,0.773303869726419,-0.07121690022208327,-1.2397350024384963
1540821134.75099,0.7907335754057118,-0.08558899289187565,-1.2418146321563073
1540821134.85099,0.8038403790357741,-0.09024102150211709,-1.2175494105637867
1540821134.95099,0.8162641014577973,-0.09789046556046198,-1.172892902018714
1540821135.05099,0.8179002536155912,-0.08754524732921277,-1.1352289752821068
1540821135.15099,0.821199856959588,-0.07406725909741968,-1.1107553948042153
1540821135.25099,0.828555915544661,-0.06572273295365144,-1.0931923083579447
1540821135.35099,0.8411230290246291,-0.06414607226403637,-1.10103932346916
1540821135.45099,0.8544213210549974,-0.059717723040967424,-1.0542537051986873
1540821135.55099,0.8546482272970033,-0.031242869153360033,-0.9858555273995611
1540821135.65099,0.852125698700569,0.006362422566285196,-0.9863631491484944
1540821135.75099,0.8455156979470373,0.043659201158986985,-1.012511288318345
1540821135.85099,0.8420440892365106,0.07957068233855683,-0.9646612956730899
1540821135.95099,0.8404382857125389,0.11225438692531395,-0.8667644454069966
1540821136.05099,0.8474429455486803,0.1326257680957745,-0.7617648781018276
1540821136.15099,0.8522244514225014,0.1521654017601125,-0.6393115535950004
1540821136.25099,0.851494293214316,0.1661315134261111,-0.5091533651568916
1540821136.35099,0.8627388536706432,0.16322716594701303,-0.39197377765022234
1540821136.45099,0.8772047132577535,0.15961447471424703,-0.31684869711433444
1540821136.55099,0.8839720798232957,0.16001481776270984,-0.28190998780106313
1540821136.65099,0.8870984505491163,0.161723814284423,-0.24997249898139928
1540821136.75099,0.8906828390434122,0.16669409098000273,-0.22330651439833527
1540821136.85099,0.8903453059489906,0.1727387372207825,-0.17171163192746114
1540821136.95099,0.8776106782690313,0.19637921509037812,-0.08383583562367027
1540821137.05099,0.8490915209585894,0.24266122512189356,-0.018324988992399698
1540821137.15099,0.8093176496406781,0.2964456021658399,0.050099625263638564
1540821137.25099,0.7744585039845077,0.33593022797685224,0.10849956079909594
1540821137.35099,0.7316975934379965,0.3726648391057387,0.1646381964815956
1540821137.45099,0.6897550776180715,0.40848707778290433,0.2309683940382582
1540821137.55099,0.6552373154700066,0.43759092076931216,0.23520791281146683
1540821137.65099,0.6161630648676787,0.4700374122554976,0.211473131276118
1540821137.75099,0.5696055155808162,0.5107199768793501,0.13656866164282422
1540821137.85099,0.524608155998237,0.5497065658603757,0.045340001780279526
1540821137.95099,0.48394476028486466,0.5890205469814315,-0.0040769829152436056
1540821138.05099,0.4295214354622589,0.6314309215767542,-0.04232047118123922
1540821138.15099,0.3624522872910113,0.6724829183327626,-0.08207314059400092
1540821138.25099,0.3044219224685778,0.7134383176212026,-0.13069148689411322
1540821138.35099,0.24502949925568893,0.7581577423007063,-0.1656599579880501
1540821138.45099,0.18505015486099707,0.7986718693381215,-0.18784626626484552
1540821138.55099,0.12647075412842887,0.835961231615645,-0.20140413380487968
1540821138.65099,0.0703418620551307,0.8738093139327376,-0.17117357517934997
1540821138.75099,0.016188771507719243,0.9055343218852321,-0.09758049559267869
1540821138.85099,-0.036606122304155886,0.9302129584618153,-0.045296701828502
1540821138.95099,-0.09035255255471,0.9520010946106333,-0.023024068748615487
1540821139.05099,-0.1390712384545489,0.9626551539937293,-0.030135464071003645
1540821139.15099,-0.18051047705901985,0.9525897376659631,-0.1161620047895864
1540821139.25099,-0.22059967827006813,0.9280731925499756,-0.2527383147019231
1540821139.35099,-0.26070584138901765,0.8899625398510437,-0.3702685933711501
1540821139.45099,-0.2914058900593103,0.8280077028357699,-0.506543465491939
1540821139.55099,-0.31482431193631416,0.7469752772424744,-0.6265144448890946
1540821139.65099,-0.3444039121411742,0.6730965956328079,-0.675635275784767
1540821139.75099,-0.3779898650823476,0.6111611329836835,-0.6636707541619691
1540821139.85099,-0.4120650402302189,0.5569666646005558,-0.646628202953218
1540821139.95099,-0.44446066972877873,0.5005233909711446,-0.5974210501882415
1540821140.05099,-0.4785458337488613,0.4465135165722669,-0.5282677034040278
1540821140.15099,-0.5123160917887959,0.39692502721861367,-0.4567919260159551
1540821140.25099,-0.5440696060862011,0.3484908725795429,-0.3723762206047496
1540821140.35099,-0.5764395838417208,0.30998587802798094,-0.31026279694860415
1540821140.45099,-0.6105725467607018,0.28567848349676356,-0.24724869528110555
1540821140.55099,-0.6456705481055662,0.2662172990301397,-0.17618800645389118
1540821140.65099,-0.6752428452004597,0.2398257678768726,-0.10855510109060529
1540821140.75099,-0.7001185545125013,0.2054796917420065,-0.033851021217404305
1540821140.85099,-0.7295055910850257,0.18575752247126484,0.03604233983040572
1540821140.95099,-0.7645238198472037,0.18879099964683219,0.09952409757087538
1540821141.05099,-0.8029160616330439,0.20378404740268533,0.16891156431098056
1540821141.15099,-0.8437382227000392,0.22674719581076722,0.2574563824196151
1540821141.25099,-0.8790593227033642,0.24484309006972232,0.33679002636213906
1540821141.35099,-0.9096974883873706,0.2517756796136668,0.4160319737663829
1540821141.45099,-0.9341379218434785,0.24690707232049547,0.4978694980936495
1540821141.55099,-0.952430223708154,0.23318915605542645,0.5349162003749884
1540821141.65099,-0.9690201631724431,0.22208997124750224,0.5311718624256156
1540821141.75099,-0.9925612011392013,0.22888466174442965,0.5427236884817637
1540821141.85099,-1.0206111506148805,0.2450435015674918,0.5422043266030218
1540821141.95099,-1.0409136448255507,0.2519200351468558,0.5265528995468002
1540821142.05099,-1.0628299478983263,0.26122245221261786,0.4999307338610829
1540821142.15099,-1.0839077427871224,0.26468244956027986,0.4387054903578806
1540821142.25099,-1.1007122337267126,0.25762913119700426,0.3776381375685689
1540821142.35099,-1.1175744835953447,0.2502081147935296,0.4007873752959199
1540821142.45099,-1.1303492035158005,0.24170643338001854,0.4511817016327712
1540821142.55099,-1.1429435846505798,0.23456284049613213,0.5049031168640655
1540821142.65099,-1.1578497575988447,0.23462057692792454,0.5490996068544719
1540821142.75099,-1.1718830946461385,0.2275718774425997,0.6011296696656677
1540821142.85099,-1.183034195020121,0.21439889604308424,0.6440754594398099
1540821142.95099,-1.1989219658199877,0.21129667405668995,0.6803527103284763
1540821143.05099,-1.1906829211967218,0.1834637023122287,0.734468752026308
1540821143.15099,-1.14762476975529,0.11911377588289111,0.7539684950289263
1540821143.25099,-1.1023986903874503,0.04617176687747417,0.7631593068692718
1540821143.35099,-1.0511772447272882,-0.03570971234991287,0.7998393127573922
1540821143.45099,-0.9883193676842552,-0.11947528129863895,0.8275023082147502
1540821143.55099,-0.9224943873445116,-0.20942626138520473,0.8166349282697182
1540821143.65099,-0.8527224775339625,-0.3023589231851701,0.8203533381390147
1540821143.75099,-0.7944208901212407,-0.3808098371977813,0.850497370193285
1540821143.85099,-0.7564566952691546,-0.43512039701388694,0.8697105500867502
1540821143.95099,-0.714932140898489,-0.4952940348076907,0.8767256287099717
1540821144.05099,-0.6709780575886563,-0.5586704186782017,0.9072194865974775
1540821144.15099,-0.656053428237903,-0.5866362015010306,0.9553903989096504
1540821144.25099,-0.6616721547812083,-0.5908981283854436,0.9654423297361295
1540821144.35099,-0.6741856127964653,-0.5863984670553144,0.9615862722784361
1540821144.45099,-0.6790211408421086,-0.5838334233613652,0.9612245165269387
1540821144.55099,-0.6790068356627814,-0.5831622006438947,0.9468990138330253
1540821144.65099,-0.6697388917604684,-0.5948486959001427,0.9605800511754891
1540821144.75099,-0.6522017018808753,-0.6135862412339219,0.9902513382677931
1540821144.85099,-0.6346899185795992,-0.6327048171991744,1.001421894235047
1540821144.95099,-0.606811259532965,-0.6590835267048366,1.0422442944631873
1540821145.05099,-0.5659420531340348,-0.6880417178158175,1.0552363451221338
1540821145.10799,-0.5390382637664725,-0.704262869530259,1.0411596740289892
