timestamp,tx,ty,tz
1540822844.4908,0.27913306840109214,0.13748594637657008,-0.03803112764818079
1540822844.5498002,0.2791057184373403,0.13743795251027943,-0.03804825538570895
1540822844.6498,0.2790755382416342,0.1373640748533747,-0.038077692088848515
1540822844.7498002,0.27906830754028006,0.1373015269805266,-0.03808816705002175
1540822844.8498,0.27907694890251766,0.13724797384620385,-0.03809187231728178
1540822844.9498,0.2790701228366296,0.13721545153373252,-0.03807065763121813
1540822845.0498002,0.2789877658230614,0.13719848680671046,-0.03812991589664046
1540822845.1498,0.27886806018109855,0.13718249859243237,-0.03825494853774562
1540822845.2498002,0.27881614307993996,0.13719068009357127,-0.038297786371218105
1540822845.3498,0.27886681351534864,0.1372358245266863,-0.038213972393963895
1540822845.4498,0.278945947396775,0.13726415595780317,-0.03813289957074652
1540822845.5498002,0.2790025210937947,0.13729187727077596,-0.03804953929409039
1540822845.6498,0.2790636135660249,0.1373502659099275,-0.03789211948757789
1540822845.7498002,0.2790937677720628,0.13740466594568385,-0.03770333288772212
1540822845.8498,0.2791404925312054,0.13751573592558206,-0.03749641825305598
1540822845.9498,0.2793350956119177,0.13770604216067264,-0.0372371792308118
1540822846.0498002,0.27978016109369347,0.13802213539986663,-0.03698393474167839
1540822846.1498,0.280420791752923,0.13842720685242607,-0.036709234156446294
1540822846.2498002,0.2811485024110805,0.1388132312073844,-0.03613681378016495
1540822846.3498,0.2818769575106912,0.13914632129661103,-0.035098023652056436
1540822846.4498,0.28251338419494715,0.13932094041787305,-0.03365124384853616
1540822846.5498002,0.28312839520969213,0.13938792098107472,-0.031975097339930765
1540822846.6498,0.2836677848943738,0.13947053256831182,-0.030146149913935747
1540822846.7498002,0.28413072236484505,0.13956045931481112,-0.028218655579709897
1540822846.8498,0.28456510443496946,0.13962344376620534,-0.026231083826184238
1540822846.9498,0.28481901340384713,0.13957633943980025,-0.024089328429084598
1540822847.0498002,0.28479484347177125,0.13934543788696038,-0.021783171410409072
1540822847.1498,0.28442390630939446,0.1388015077092186,-0.019298132424466475
1540822847.2498002,0.2837361479458612,0.13792149428192826,-0.01674422917523112
1540822847.3498,0.28281215554485517,0.13673695851617326,-0.014119269698522188
1540822847.4498,0.281524603189293,0.13517825692946464,-0.011405426259842817
1540822847.5498002,0.27985053066187604,0.1331925831588753,-0.008597389401918306
1540822847.6498,0.27763968516272747,0.13064584527069337,-0.005629734938917886
