timestamp,vx,vy,vz
1540821125.79199,-0.00020567209329494843,-0.000887634874750295,0.0005284186818739154
1540821125.84999,-0.0006307343778361592,-0.0004959043416736898,-0.0002590528642662612
1540821125.94999,-0.0010257985047476565,-0.0004924205767792486,-0.0009647036159999246
1540821126.04999,-0.0010353343494853976,-0.00023665547689892067,-0.0005846756437911136
1540821126.1499898,-0.00027396049947585826,-0.00023741691379203827,0.00011811284277879896
1540821126.24999,0.0001073329922642635,-0.0002792058566960874,0.00040743580298198786
1540821126.34999,-1.7850778595798172e-05,-0.00022636614480400723,0.00030733570664973276
1540821126.44999,-0.00019453281986824773,-0.0003570781301091657,0.0002254252199570483
1540821126.54999,9.412766790580003e-05,-0.000244774587149025,-7.1564603858789e-05
1540821126.6499898,0.0009396174143372943,0.0004667880037005289,-0.0005296837145541969
1540821126.74999,0.0008083627252663125,0.001109010805282704,-0.0003078721260960362
1540821126.84999,0.0008151351972022504,0.00011775930051828972,0.0010069110114067684
1540821126.94999,0.0008602437867616107,-0.0009212058262648062,0.001911099951605987
1540821127.04999,6.278576503822842e-05,-0.0011484607721913781,0.003953719943621403
1540821127.1499898,-1.7298125584006254e-05,-0.0005965850059924798,0.009551333569538563
1540821127.24999,0.0020423082539120655,0.0005632225319606955,0.018055773975135886
1540821127.34999,0.0053808113514601155,0.0025692502833737823,0.028216237603992597
1540821127.44999,0.009044340521947775,0.004082361477754847,0.03821495643266171
1540821127.54999,0.0060104047732237945,0.0027697672518800015,0.04529414004420097
1540821127.6499898,-0.0014501128403998545,-0.0004107316674697604,0.05258972597343571
1540821127.74999,-0.007682508102166359,-0.005020657104913879,0.06187327362589057
1540821127.84999,-0.013939217980961182,-0.009708189162821953,0.0700611399117646
1540821127.94999,-0.017177458055738393,-0.013631318151467465,0.07507540124668202
1540821128.04999,-0.017497943628930205,-0.01774966839978123,0.07606340744178133
1540821128.1499898,-0.020152434263156906,-0.023692312562260714,0.07493681557522157
1540821128.24999,-0.02442404045494037,-0.032469072551444156,0.07130383577139222
1540821128.34999,-0.03216644928140184,-0.04191746045333705,0.06740152738134395
1540821128.44999,-0.04258629850085236,-0.052528834054260315,0.06484974468732166
1540821128.54999,-0.051527313723468485,-0.0646929989423767,0.06445734951470035
1540821128.6499898,-0.06339754559674347,-0.07916024037125506,0.06344876204873115
1540821128.74999,-0.07597819863273599,-0.0938361730592518,0.05809483200679576
1540821128.84999,-0.08533394111591658,-0.10831751299616461,0.05152394960045847
1540821128.94999,-0.09657661129274205,-0.12575110438645581,0.04606701006468706
1540821129.04999,-0.10674453861580574,-0.1420168286557566,0.0388002809239711
1540821129.1499898,-0.11528866726757904,-0.158875354880347,0.03326613004560587
1540821129.24999,-0.12293249286182378,-0.17541191585169727,0.030146948966991757
1540821129.34999,-0.12717240423353443,-0.18807602917495292,0.025954469462145552
1540821129.44999,-0.12886893848638742,-0.19922111718364072,0.018083252809822176
1540821129.54999,-0.1277159003657663,-0.20821857193226523,0.010483698985064025
1540821129.6499898,-0.12362599351254887,-0.21571616889768838,0.007188974456683565
1540821129.74999,-0.11821654681542754,-0.22172811093552908,0.007247832614211158
1540821129.84999,-0.10754276385967394,-0.2244487202023321,0.0070108691298377155
1540821129.94999,-0.09372504970584725,-0.22740050161266817,0.007259582136224017
1540821130.04999,-0.08190005542486449,-0.2315050107863615,0.008215864733619448
1540821130.1499898,-0.07158606073712685,-0.23611757996965899,0.010169491950375401
1540821130.24999,-0.059129722157982324,-0.23727777444460668,0.010894797451702045
1540821130.34999,-0.04372000803829273,-0.23698719693807846,0.007860410554306857
1540821130.44999,-0.027440772259160476,-0.2325346886636693,0.001267559327610466
1540821130.54999,-0.0104649739630654,-0.2222643885480377,-0.003953585015827401
1540821130.6499898,0.004597415893332589,-0.21469106796222187,-0.0059980358354111505
1540821130.74999,0.019879266668807984,-0.20935467484627096,-0.005929514091902485
1540821130.84999,0.03405766755351866,-0.19896479531835412,-0.008848545715377173
1540821130.94999,0.04619195606631335,-0.18464191590056125,-0.014009633864824742
1540821131.04999,0.058779446895156615,-0.17165451999621462,-0.016390910829551103
1540821131.1499898,0.06963903920825397,-0.15727063578616354,-0.01976320964563421
1540821131.24999,0.07732941355581177,-0.13990406514500503,-0.02563870307156277
1540821131.34999,0.08586274041395862,-0.12334438052364828,-0.029008258272083597
1540821131.44999,0.09569024163020698,-0.1119690633452264,-0.030495177609248386
1540821131.54999,0.10494383414888148,-0.10268010976482368,-0.032086486005806
1540821131.6499898,0.11432147394836488,-0.0941674981848664,-0.034508173806445566
1540821131.74999,0.12209620493644201,-0.08548728143130561,-0.03465728434331777
1540821131.84999,0.12922268336054737,-0.07662532059309175,-0.031745618743870614
1540821131.94999,0.13631534447407087,-0.06753769725370373,-0.0268398028113363
1540821132.04999,0.14291021810932822,-0.057296383685241155,-0.020010571929150293
1540821132.1499898,0.1502456883760568,-0.04893194363636044,-0.013986116180236069
1540821132.24999,0.15795018056040896,-0.04283551960150523,-0.010429727440246821
1540821132.34999,0.16290129939966969,-0.03238946110306317,-0.007140382996341489
1540821132.44999,0.16433779129780102,-0.016373746407661476,-0.0038400212312553333
1540821132.54999,0.16488599549236185,-0.0001817925040722913,-0.0006978750796717563
1540821132.6499898,0.16683225992951364,0.0159758727019002,0.0004482987687422183
1540821132.74999,0.16930477585202588,0.03233693674102772,-0.00029765171384827575
1540821132.84999,0.17561968369365408,0.046581564446961175,0.00019270878929994893
1540821132.94999,0.1812742127097307,0.06121205449692514,0.001160425248513386
1540821133.04999,0.18788436523550064,0.07526464385317004,0.005280671998889494
1540821133.1499898,0.19351188627768512,0.08516785653841594,0.011370826860640268
1540821133.24999,0.19512843528928672,0.0928742383133381,0.015021885602181548
1540821133.34999,0.19846209729033504,0.0999431720827136,0.017548117902674708
1540821133.44999,0.2049015310184086,0.10355635015593141,0.017954888557151747
1540821133.54999,0.21121934954922583,0.10523631056088516,0.01811954218912818
1540821133.6499898,0.2172008439600284,0.1072393267665704,0.016878308586418356
1540821133.74999,0.22252809286329944,0.10816414042593883,0.009856526209708614
1540821133.84999,0.22585497587790887,0.10910321568049615,0.0009746852933222552
1540821133.94999,0.2276488059702126,0.10938024736196043,-0.006900062727485801
1540821134.04999,0.22987020838291336,0.10972623634493074,-0.015396815201536069
1540821134.1499898,0.23252121134196585,0.11272964337915578,-0.02372103447395655
1540821134.24999,0.23535895838018508,0.11290436638991963,-0.030292533165313898
1540821134.34999,0.24197709517669974,0.10758359173485528,-0.03588070286307458
1540821134.44999,0.2489516156306521,0.10341203317588023,-0.03823134856458889
1540821134.54999,0.2551825197161738,0.10050448685250025,-0.03845089025994927
1540821134.6499898,0.259904589842684,0.10051822909069258,-0.03742757668969856
1540821134.74999,0.26416235320921155,0.10085336788867515,-0.03490195585765998
1540821134.84999,0.2671257007508952,0.10147590305936421,-0.031339404595584916
1540821134.94999,0.26716102755494964,0.10535520630944291,-0.02920446517008441
1540821135.04999,0.2689314105993219,0.10938834918654748,-0.026886773602267575
1540821135.1499898,0.2712131057316268,0.11265969476552821,-0.026041482630750186
1540821135.24999,0.2760686825568108,0.11491891644808543,-0.025112703235151263
1540821135.34999,0.27867921874664936,0.11954142213377741,-0.02034342559457761
1540821135.44999,0.2785380038770406,0.12847867564637033,-0.016262394814696594
1540821135.54999,0.2771222338713568,0.13835031587819593,-0.017058410737683084
1540821135.6499898,0.2753721016896801,0.14739729434579277,-0.017290853893984413
1540821135.74999,0.2743391336201468,0.1568808640076253,-0.012222317959786722
1540821135.84999,0.27453556537153584,0.16492058147857022,-0.005115859875564523
1540821135.94999,0.2771182148900512,0.17148135902497252,0.0027475704276131267
1540821136.04999,0.2776555280236446,0.17717794055707395,0.011410698837976341
1540821136.1499898,0.2781569527635697,0.17990923947879028,0.019976412010803513
1540821136.24999,0.28264354331884295,0.18072511629665397,0.027587539401508238
1540821136.34999,0.28637011162848175,0.1823378370018675,0.032039229043867086
1540821136.44999,0.2880862296523,0.183168782398556,0.034352374217601664
1540821136.54999,0.28884295079632943,0.1846244437886538,0.03659477166172272
1540821136.6499898,0.2901320597862182,0.18637135386066284,0.0386700969404674
1540821136.74999,0.2887711986587,0.1884769066959408,0.04300323649123022
1540821136.84999,0.28378165633295727,0.19415696858190146,0.048219631919210255
1540821136.94999,0.2730465754706299,0.2028516480596504,0.05138168288692615
1540821137.04999,0.2612774284100241,0.21044010228127313,0.05501274487749999
1540821137.1499898,0.2499696555744165,0.2147680464010323,0.05703372015028725
1540821137.24999,0.23624202577689163,0.21783111291370896,0.05981522539405444
1540821137.34999,0.224026328272497,0.22079310644057779,0.06159634764094954
1540821137.44999,0.21335772360253222,0.22303215365575388,0.05989278133169161
1540821137.54999,0.2002990787349588,0.22603454568535403,0.056162786127606744
1540821137.6499898,0.1857554110167982,0.22967653198653745,0.04868216779312404
1540821137.74999,0.17224700182580155,0.23321156227957326,0.042120921832214206
1540821137.84999,0.15925949123297825,0.2375282528592718,0.03788206736965736
1540821137.94999,0.14021468958359742,0.23930212524942981,0.03316027041775509
1540821138.04999,0.12019989095487961,0.2399264675347606,0.027738996139172703
1540821138.1499898,0.10230565074350474,0.24222210421600887,0.022585281644732818
1540821138.24999,0.0837277795395308,0.24473758173232102,0.0183697570258413
1540821138.34999,0.06514799611068567,0.2456646198972936,0.014719299666341596
1540821138.44999,0.04723299656549263,0.24671248129577628,0.012045331357347292
1540821138.54999,0.029949542154441105,0.24775336883939722,0.013045278109615968
1540821138.6499898,0.013376937796804007,0.24718254956260932,0.015468168785228062
1540821138.74999,-0.0031300452567393877,0.2449876009309339,0.015913660849374858
1540821138.84999,-0.01961249221312177,0.24196816576230618,0.014476177341460755
1540821138.94999,-0.03394669002077895,0.2356268165256884,0.010642565703579932
1540821139.04999,-0.0465000628093897,0.2249602178502989,0.0009136206988721526
1540821139.1499898,-0.059034342240508665,0.21053513534863189,-0.010111481780001227
1540821139.24999,-0.07101797013209457,0.19226430315109647,-0.02084184623864727
1540821139.34999,-0.07935673695390622,0.1684655826540845,-0.03245034488270921
1540821139.44999,-0.08703075835925603,0.1422424688114571,-0.042038546903002294
1540821139.54999,-0.09670758373146743,0.11774131089043369,-0.046566343004241284
1540821139.6499898,-0.10732424166011705,0.0960672108538879,-0.04848614851037531
1540821139.74999,-0.11771003256341343,0.0756291758543539,-0.049822976901100546
1540821139.84999,-0.12782263617742481,0.05471868842451835,-0.04871528056848728
1540821139.94999,-0.13855214990341988,0.03469909707331168,-0.047166452780612045
1540821140.04999,-0.14876367444905084,0.015743357223193317,-0.04482430214543506
1540821140.1499898,-0.15865128943847767,-0.0023250287311306368,-0.042215517244283574
1540821140.24999,-0.16878460413885818,-0.01696172348511764,-0.04086030070492277
1540821140.34999,-0.17963251318834314,-0.02861689806671986,-0.038669648303356535
1540821140.44999,-0.19018721439423655,-0.039743574658344376,-0.03643855844459799
1540821140.54999,-0.19874460537383146,-0.05245971368938251,-0.03385646343776539
1540821140.6499898,-0.20656510612109405,-0.06559601412627959,-0.03109459854719071
1540821140.74999,-0.21640655166718598,-0.07404722201192394,-0.028491962488564476
1540821140.84999,-0.22749000039206704,-0.07785668318090357,-0.026275480283630144
1540821140.94999,-0.23988287885660758,-0.07934195650243259,-0.02296793642603347
1540821141.04999,-0.25217500529538533,-0.07944172846593978,-0.018986793066013044
1540821141.1499898,-0.26264215363171756,-0.08085013962031866,-0.015398136003412942
1540821141.24999,-0.2716903112046015,-0.08458237163434398,-0.011643823060581435
1540821141.34999,-0.278588147752892,-0.0905329351850189,-0.00803548450240074
1540821141.44999,-0.283961690465496,-0.09725051973774927,-0.008165913929582453
1540821141.54999,-0.28939269169791565,-0.1021491163681916,-0.00914803057469639
1540821141.6499898,-0.2976294172618236,-0.10293585039544242,-0.009670588870476135
1540821141.74999,-0.3056913073928554,-0.10351688422569126,-0.01103979098105484
1540821141.84999,-0.31174702633019913,-0.10482156629936608,-0.013262317710150354
1540821141.94999,-0.31890217516381564,-0.10601952363993186,-0.016288434924898353
1540821142.04999,-0.32477975045026675,-0.10921073775896113,-0.02209918274209547
1540821142.1499898,-0.3301517621366008,-0.11421717338304707,-0.02545665133633174
1540821142.24999,-0.33494815959223356,-0.11872928287121699,-0.024000744319262943
1540821142.34999,-0.3388370663851415,-0.1232629037724183,-0.021412669552634035
1540821142.44999,-0.3428181686364541,-0.12667599903518015,-0.018857872226750196
1540821142.54999,-0.3477128844874976,-0.12924270123154702,-0.016845983452850766
1540821142.6499898,-0.3514883440134725,-0.13425648088026598,-0.01417318262231968
1540821142.74999,-0.3554970803008716,-0.1391667724150758,-0.012787934637762306
1540821142.84999,-0.3595570867926773,-0.14266428783058877,-0.010652373132139683
1540821142.94999,-0.3530480725082842,-0.1507702804677032,-0.007325543960695408
1540821143.04999,-0.3386418071874545,-0.16197840828709464,-0.005542868131393763
1540821143.1499898,-0.32472405838220914,-0.17563701130143813,-0.00364121338502918
1540821143.24999,-0.30737652490878803,-0.18938530779366503,0.00030364098015972616
1540821143.34999,-0.28761945295249036,-0.20246582202174446,0.002903260683915844
1540821143.44999,-0.26660822295529635,-0.21685084984485142,0.0038004910941295844
1540821143.54999,-0.24543449451393468,-0.23075494827798929,0.006547749112837709
1540821143.6499898,-0.22927230045370475,-0.24184435154509787,0.00980332807127583
1540821143.74999,-0.21833728364376356,-0.2503041715111402,0.011531148795970309
1540821143.84999,-0.20400153743303237,-0.26101833216926856,0.013262631646038473
1540821143.94999,-0.19274902630170154,-0.269985792722242,0.016778544069467067
1540821144.04999,-0.19039760329533126,-0.2740697076190792,0.019390530608943864
1540821144.1499898,-0.19341499260616105,-0.27555000532701385,0.01890053253785341
1540821144.24999,-0.1967594294070081,-0.2762331340007167,0.018380298064020355
1540821144.34999,-0.19767899293134666,-0.2759715073466949,0.017932361685445604
1540821144.44999,-0.19711443902622008,-0.2762906748795139,0.017263476498840753
1540821144.54999,-0.19310343665523336,-0.2783841463783622,0.0192549295711347
1540821144.6499898,-0.18765349733441128,-0.2806705753911912,0.021272200432159903
1540821144.74999,-0.18172149302529517,-0.2832590540334491,0.02288925139538062
1540821144.84999,-0.171533231917215,-0.28578360393793995,0.026921508107036432
1540821144.94999,-0.1593660420086874,-0.286571207647671,0.028139412965348866
